date,visits
NaT-11,1
NaT-12,0
NaT-13,0
NaT-14,1
NaT-15,0
NaT-16,0
NaT-17,1
NaT-18,0
NaT-19,1
NaT-20,1
NaT-21,0
NaT-22,0
NaT-23,2
NaT-24,0
NaT-25,2
NaT-26,0
NaT-27,1
NaT-28,0
NaT-29,1
NaT-30,2
NaT-31,0
NaT-01,21
NaT-02,11
NaT-03,12
NaT-04,12
NaT-05,13
NaT-06,6
NaT-07,26
NaT-08,24
NaT-09,8
NaT-10,14
NaT-11,14
NaT-12,17
NaT-13,7
NaT-14,15
NaT-15,26
NaT-16,5
NaT-17,14
NaT-18,14
NaT-19,11
NaT-20,15
NaT-21,32
NaT-22,47
NaT-23,3
NaT-24,6
NaT-25,10
NaT-26,13
NaT-27,11
NaT-28,9
NaT-29,13
NaT-30,7
NaT-31,10
NaT-01,0
NaT-02,0
NaT-03,0
NaT-04,0
NaT-05,1
NaT-06,1
NaT-07,1
NaT-08,0
NaT-09,0
NaT-10,0
NaT-11,0
NaT-12,0
NaT-13,0
NaT-14,1
NaT-15,0
NaT-16,0
NaT-17,0
NaT-18,0
NaT-19,0
NaT-20,0
NaT-21,0
NaT-22,1
NaT-23,0
NaT-24,0
NaT-25,0
NaT-26,0
NaT-27,0
NaT-28,0
NaT-29,0
NaT-30,0
NaT-31,0
NaT-01,6
NaT-02,5
NaT-03,8
NaT-04,9
NaT-05,3
NaT-06,7
NaT-07,4
NaT-08,6
NaT-09,6
NaT-10,11
NaT-11,5
NaT-12,3
NaT-13,3
NaT-14,3
NaT-15,4
NaT-16,5
NaT-17,4
NaT-18,8
NaT-19,5
NaT-20,3
NaT-21,2
NaT-22,1
NaT-23,1
NaT-24,1
NaT-25,3
NaT-26,1
NaT-27,3
NaT-28,2
NaT-29,0
NaT-30,6
NaT-31,4
NaT-01,2
NaT-02,5
NaT-03,2
NaT-04,4
NaT-05,1
NaT-06,1
NaT-07,2
NaT-08,0
NaT-09,4
NaT-10,3
NaT-11,0
NaT-12,0
NaT-13,1
NaT-14,0
NaT-15,2
NaT-16,1
NaT-17,0
NaT-18,3
NaT-19,1
NaT-20,1
NaT-21,0
NaT-22,0
NaT-23,1
NaT-24,2
NaT-25,2
NaT-26,2
NaT-27,0
NaT-28,1
NaT-29,0
NaT-30,0
NaT-31,0
NaT-01,2
NaT-02,1
NaT-03,1
NaT-04,2
NaT-05,4
NaT-06,2
NaT-07,10
NaT-08,2
NaT-09,2
NaT-10,2
NaT-11,5
NaT-12,1
NaT-13,1
NaT-14,3
NaT-15,2
NaT-16,0
NaT-17,7
NaT-18,2
NaT-19,6
NaT-20,3
NaT-21,0
NaT-22,1
NaT-23,5
NaT-24,4
NaT-25,6
NaT-26,5
NaT-27,2
NaT-28,2
NaT-29,1
NaT-30,4
NaT-31,2
NaT-01,8
NaT-02,14
NaT-03,25
NaT-04,15
NaT-05,12
NaT-06,15
NaT-07,21
NaT-08,22
NaT-09,19
NaT-10,11
NaT-11,14
NaT-12,8
NaT-13,6
NaT-14,9
NaT-15,14
NaT-16,13
NaT-17,10
NaT-18,9
NaT-19,3
NaT-20,4
NaT-21,3
NaT-22,1
NaT-23,4
NaT-24,7
NaT-25,9
NaT-26,10
NaT-27,4
NaT-28,8
NaT-29,4
NaT-30,3
NaT-31,3
NaT-01,6
NaT-02,5
NaT-03,4
NaT-04,2
NaT-05,5
NaT-06,4
NaT-07,5
NaT-08,7
NaT-09,8
NaT-10,4
NaT-11,0
NaT-12,1
NaT-13,8
NaT-14,2
NaT-15,6
NaT-16,3
NaT-17,5
NaT-18,4
NaT-19,1
NaT-20,3
NaT-21,2
NaT-22,7
NaT-23,1
NaT-24,4
NaT-25,3
NaT-26,10
NaT-27,0
NaT-28,6
NaT-29,0
NaT-30,0
NaT-31,4
NaT-01,1
NaT-02,1
NaT-03,4
NaT-04,2
NaT-05,3
NaT-06,2
NaT-07,3
NaT-08,2
NaT-09,3
NaT-10,3
NaT-11,1
NaT-12,3
NaT-13,2
NaT-14,3
NaT-15,1
NaT-16,0
NaT-17,1
NaT-18,1
NaT-19,3
NaT-20,0
NaT-21,2
NaT-22,4
NaT-23,2
NaT-24,2
NaT-25,1
NaT-26,1
NaT-27,1
NaT-28,2
NaT-29,3
NaT-30,1
NaT-31,3
NaT-01,11
NaT-02,10
NaT-03,6
NaT-04,8
NaT-05,11
NaT-06,10
NaT-07,9
NaT-08,8
NaT-09,6
NaT-10,6
NaT-11,6
NaT-12,9
NaT-13,9
NaT-14,13
NaT-15,9
NaT-16,8
NaT-17,8
NaT-18,8
NaT-19,6
NaT-20,6
NaT-21,6
NaT-22,4
NaT-23,10
NaT-24,6
NaT-25,8
NaT-26,5
NaT-27,8
NaT-28,2
NaT-29,0
NaT-30,9
NaT-31,6
NaT-01,3
NaT-02,12
NaT-03,6
NaT-04,10
NaT-05,6
NaT-06,9
NaT-07,17
NaT-08,10
NaT-09,4
NaT-10,2
NaT-11,15
NaT-12,2
NaT-13,5
NaT-14,6
NaT-15,9
NaT-16,7
NaT-17,8
NaT-18,5
NaT-19,7
NaT-20,4
NaT-21,4
NaT-22,0
NaT-23,7
NaT-24,5
NaT-25,7
NaT-26,4
NaT-27,5
NaT-28,5
NaT-29,0
NaT-30,2
NaT-31,1
NaT-01,2
NaT-02,4
NaT-03,3
NaT-04,6
NaT-05,6
NaT-06,2
NaT-07,10
NaT-08,6
NaT-09,3
NaT-10,2
NaT-11,7
NaT-12,1
NaT-13,6
NaT-14,3
NaT-15,7
NaT-16,0
NaT-17,1
NaT-18,3
NaT-19,0
NaT-20,2
NaT-21,5
NaT-22,2
NaT-23,3
NaT-24,6
NaT-25,7
NaT-26,3
NaT-27,5
NaT-28,3
NaT-29,1
NaT-30,1
NaT-31,4
NaT-01,38
NaT-02,32
NaT-03,38
NaT-04,40
NaT-05,38
NaT-06,38
NaT-07,36
NaT-08,25
NaT-09,35
NaT-10,17
NaT-11,25
NaT-12,19
NaT-13,12
NaT-14,16
NaT-15,16
NaT-16,14
NaT-17,15
NaT-18,17
NaT-19,12
NaT-20,11
NaT-21,8
NaT-22,10
NaT-23,11
NaT-24,12
NaT-25,15
NaT-26,12
NaT-27,11
NaT-28,12
NaT-29,8
NaT-30,9
NaT-31,7
NaT-01,40
NaT-02,17
NaT-03,11
NaT-04,15
NaT-05,13
NaT-06,21
NaT-07,36
NaT-08,30
NaT-09,18
NaT-10,1
NaT-11,33
NaT-12,4
NaT-13,0
NaT-14,1
NaT-15,0
NaT-16,8
NaT-17,2
NaT-18,3
NaT-19,6
NaT-20,0
NaT-21,4
NaT-22,0
NaT-23,1
NaT-24,1
NaT-25,2
NaT-26,5
NaT-27,0
NaT-28,4
NaT-29,0
NaT-30,0
NaT-31,0
NaT-01,6
NaT-02,24
NaT-03,25
NaT-04,17
NaT-05,14
NaT-06,34
NaT-07,18
NaT-08,12
NaT-09,12
NaT-10,15
NaT-11,18
NaT-12,23
NaT-13,13
NaT-14,16
NaT-15,18
NaT-16,14
NaT-17,17
NaT-18,15
NaT-19,18
NaT-20,20
NaT-21,11
NaT-22,20
NaT-23,16
NaT-24,21
NaT-25,14
NaT-26,15
NaT-27,16
NaT-28,10
NaT-29,11
NaT-30,16
NaT-31,15
NaT-01,6
NaT-02,5
NaT-03,7
NaT-04,7
NaT-05,3
NaT-06,4
NaT-07,4
NaT-08,3
NaT-09,2
NaT-10,6
NaT-11,3
NaT-12,2
NaT-13,11
NaT-14,8
NaT-15,5
NaT-16,4
NaT-17,0
NaT-18,1
NaT-19,2
NaT-20,1
NaT-21,2
NaT-22,2
NaT-23,1
NaT-24,1
NaT-25,1
NaT-26,7
NaT-27,0
NaT-28,1
NaT-29,3
NaT-30,5
NaT-31,2
NaT-01,11
NaT-02,16
NaT-03,19
NaT-04,9
NaT-05,6
NaT-06,7
NaT-07,6
NaT-08,9
NaT-09,11
NaT-10,10
NaT-11,10
NaT-12,9
NaT-13,12
NaT-14,6
NaT-15,6
NaT-16,15
NaT-17,10
NaT-18,15
NaT-19,11
NaT-20,17
NaT-21,3
NaT-22,11
NaT-23,9
NaT-24,13
NaT-25,19
NaT-26,16
NaT-27,18
NaT-28,10
NaT-29,3
NaT-30,16
NaT-31,12
NaT-01,4
NaT-02,5
NaT-03,1
NaT-04,3
NaT-05,3
NaT-06,1
NaT-07,1
NaT-08,4
NaT-09,3
NaT-10,6
NaT-11,7
NaT-12,1
NaT-13,3
NaT-14,7
NaT-15,5
NaT-16,3
NaT-17,6
NaT-18,4
NaT-19,1
NaT-20,2
NaT-21,1
NaT-22,3
NaT-23,5
NaT-24,3
NaT-25,6
NaT-26,3
NaT-27,1
NaT-28,1
NaT-29,3
NaT-30,3
NaT-31,3
NaT-01,5
NaT-02,21
NaT-03,18
NaT-04,15
NaT-05,22
NaT-06,31
NaT-07,27
NaT-08,14
NaT-09,16
NaT-10,22
NaT-11,11
NaT-12,29
NaT-13,30
NaT-14,20
NaT-15,16
NaT-16,19
NaT-17,13
NaT-18,15
NaT-19,9
NaT-20,19
NaT-21,7
NaT-22,5
NaT-23,7
NaT-24,12
NaT-25,15
NaT-26,8
NaT-27,13
NaT-28,12
NaT-29,7
NaT-30,11
NaT-31,10
NaT-01,9
NaT-02,7
NaT-03,3
NaT-04,6
NaT-05,6
NaT-06,11
NaT-07,16
NaT-08,9
NaT-09,7
NaT-10,4
NaT-11,5
NaT-12,4
NaT-13,6
NaT-14,9
NaT-15,9
NaT-16,3
NaT-17,5
NaT-18,11
NaT-19,7
NaT-20,9
NaT-21,5
NaT-22,12
NaT-23,6
NaT-24,7
NaT-25,3
NaT-26,12
NaT-27,5
NaT-28,11
NaT-29,9
NaT-30,6
NaT-31,10
NaT-01,3
NaT-02,5
NaT-03,5
NaT-04,9
NaT-05,6
NaT-06,8
NaT-07,2
NaT-08,2
NaT-09,8
NaT-10,4
NaT-11,9
NaT-12,6
NaT-13,2
NaT-14,2
NaT-15,1
NaT-16,1
NaT-17,1
NaT-18,2
NaT-19,4
NaT-20,4
NaT-21,0
NaT-22,0
NaT-23,3
NaT-24,0
NaT-25,2
NaT-26,2
NaT-27,2
NaT-28,0
NaT-29,2
NaT-30,0
NaT-31,1
NaT-01,12
NaT-02,37
NaT-03,36
NaT-04,29
NaT-05,32
NaT-06,38
NaT-07,30
NaT-08,15
NaT-09,27
NaT-10,23
NaT-11,38
NaT-12,20
NaT-13,23
NaT-14,11
NaT-15,8
NaT-16,7
NaT-17,9
NaT-18,6
NaT-19,8
NaT-20,8
NaT-21,6
NaT-22,6
NaT-23,5
NaT-24,10
NaT-25,9
NaT-26,9
NaT-27,6
NaT-28,2
NaT-29,5
NaT-30,7
NaT-31,6
NaT-01,23
NaT-02,5
NaT-03,14
NaT-04,18
NaT-05,18
NaT-06,14
NaT-07,16
NaT-08,31
NaT-09,10
NaT-10,10
NaT-11,11
NaT-12,6
NaT-13,7
NaT-14,6
NaT-15,21
NaT-16,2
NaT-17,22
NaT-18,43
NaT-19,16
NaT-20,17
NaT-21,17
NaT-22,21
NaT-23,19
NaT-24,25
NaT-25,20
NaT-26,30
NaT-27,21
NaT-28,14
NaT-29,20
NaT-30,19
NaT-31,25
NaT-01,0
NaT-02,0
NaT-03,0
NaT-04,0
NaT-05,0
NaT-06,1
NaT-07,2
NaT-08,1
NaT-09,0
NaT-10,0
NaT-11,0
NaT-12,1
NaT-13,0
NaT-14,0
NaT-15,1
NaT-16,1
NaT-17,0
NaT-18,0
NaT-19,0
NaT-20,0
NaT-21,0
NaT-22,0
NaT-23,0
NaT-24,0
NaT-25,0
NaT-26,0
NaT-27,0
NaT-28,0
NaT-29,0
NaT-30,0
NaT-31,0
NaT-01,9
NaT-02,2
NaT-03,4
NaT-04,2
NaT-05,4
NaT-06,3
NaT-07,10
NaT-08,8
NaT-09,3
NaT-10,2
NaT-11,4
NaT-12,1
NaT-13,0
NaT-14,4
NaT-15,5
NaT-16,0
NaT-17,2
NaT-18,2
NaT-19,2
NaT-20,5
NaT-21,4
NaT-22,4
NaT-23,4
NaT-24,2
NaT-25,6
NaT-26,6
NaT-27,12
NaT-28,3
NaT-29,9
NaT-30,2
NaT-31,4
NaT-01,20
NaT-02,15
NaT-03,18
NaT-04,3
NaT-05,3
NaT-06,2
NaT-07,6
NaT-08,7
NaT-09,2
NaT-10,3
NaT-11,3
NaT-12,5
NaT-13,4
NaT-14,6
NaT-15,7
NaT-16,4
NaT-17,4
NaT-18,2
NaT-19,8
NaT-20,10
NaT-21,5
NaT-22,5
NaT-23,7
NaT-24,3
NaT-25,7
NaT-26,1
NaT-27,5
NaT-28,9
NaT-29,17
NaT-30,8
NaT-31,3
NaT-01,21
NaT-02,30
NaT-03,37
NaT-04,28
NaT-05,15
NaT-06,18
NaT-07,31
NaT-08,20
NaT-09,17
NaT-10,7
NaT-11,19
NaT-12,6
NaT-13,10
NaT-14,7
NaT-15,11
NaT-16,6
NaT-17,12
NaT-18,15
NaT-19,16
NaT-20,8
NaT-21,4
NaT-22,12
NaT-23,11
NaT-24,9
NaT-25,9
NaT-26,8
NaT-27,6
NaT-28,21
NaT-29,10
NaT-30,8
NaT-31,11
NaT-01,6
NaT-02,6
NaT-03,10
NaT-04,7
NaT-05,15
NaT-06,4
NaT-07,10
NaT-08,4
NaT-09,5
NaT-10,8
NaT-11,5
NaT-12,9
NaT-13,4
NaT-14,1
NaT-15,1
NaT-16,7
NaT-17,6
NaT-18,5
NaT-19,2
NaT-20,2
NaT-21,6
NaT-22,3
NaT-23,4
NaT-24,4
NaT-25,5
NaT-26,7
NaT-27,7
NaT-28,8
NaT-29,4
NaT-30,5
NaT-31,7
NaT-01,4
NaT-02,5
NaT-03,8
NaT-04,13
NaT-05,10
NaT-06,8
NaT-07,15
NaT-08,8
NaT-09,1
NaT-10,6
NaT-11,12
NaT-12,2
NaT-13,5
NaT-14,6
NaT-15,13
NaT-16,6
NaT-17,8
NaT-18,5
NaT-19,6
NaT-20,5
NaT-21,5
NaT-22,2
NaT-23,4
NaT-24,4
NaT-25,9
NaT-26,4
NaT-27,4
NaT-28,6
NaT-29,2
NaT-30,4
NaT-31,3
NaT-01,4
NaT-02,1
NaT-03,3
NaT-04,0
NaT-05,1
NaT-06,1
NaT-07,5
NaT-08,2
NaT-09,1
NaT-10,2
NaT-11,4
NaT-12,1
NaT-13,1
NaT-14,1
NaT-15,0
NaT-16,2
NaT-17,2
NaT-18,4
NaT-19,0
NaT-20,2
NaT-21,0
NaT-22,1
NaT-23,1
NaT-24,1
NaT-25,1
NaT-26,0
NaT-27,2
NaT-28,1
NaT-29,2
NaT-30,1
NaT-31,2
NaT-01,3
NaT-02,5
NaT-03,16
NaT-04,4
NaT-05,2
NaT-06,2
NaT-07,14
NaT-08,9
NaT-09,3
NaT-10,4
NaT-11,5
NaT-12,2
NaT-13,0
NaT-14,1
NaT-15,1
NaT-16,1
NaT-17,0
NaT-18,3
NaT-19,1
NaT-20,1
NaT-21,5
NaT-22,2
NaT-23,1
NaT-24,2
NaT-25,1
NaT-26,1
NaT-27,3
NaT-28,3
NaT-29,5
NaT-30,0
NaT-31,2
NaT-01,3
NaT-02,1
NaT-03,2
NaT-04,2
NaT-05,2
NaT-06,0
NaT-07,3
NaT-08,5
NaT-09,1
NaT-10,3
NaT-11,1
NaT-12,3
NaT-13,3
NaT-14,6
NaT-15,4
NaT-16,2
NaT-17,1
NaT-18,4
NaT-19,2
NaT-20,1
NaT-21,1
NaT-22,6
NaT-23,1
NaT-24,2
NaT-25,1
NaT-26,4
NaT-27,1
NaT-28,7
NaT-29,4
NaT-30,5
NaT-31,1
NaT-01,5
NaT-02,22
NaT-03,24
NaT-04,43
NaT-05,18
NaT-06,37
NaT-07,25
NaT-08,15
NaT-09,24
NaT-10,14
NaT-11,25
NaT-12,13
NaT-13,12
NaT-14,6
NaT-15,11
NaT-16,4
NaT-17,7
NaT-18,9
NaT-19,4
NaT-20,3
NaT-21,3
NaT-22,6
NaT-23,7
NaT-24,4
NaT-25,2
NaT-26,4
NaT-27,2
NaT-28,2
NaT-29,5
NaT-30,2
NaT-31,4
NaT-01,7
NaT-02,7
NaT-03,11
NaT-04,12
NaT-05,11
NaT-06,8
NaT-07,18
NaT-08,8
NaT-09,22
NaT-10,8
NaT-11,13
NaT-12,8
NaT-13,7
NaT-14,6
NaT-15,12
NaT-16,2
NaT-17,11
NaT-18,6
NaT-19,4
NaT-20,4
NaT-21,1
NaT-22,3
NaT-23,2
NaT-24,6
NaT-25,3
NaT-26,3
NaT-27,2
NaT-28,3
NaT-29,4
NaT-30,5
NaT-31,2
NaT-01,5
NaT-02,6
NaT-03,5
NaT-04,8
NaT-05,1
NaT-06,8
NaT-07,6
NaT-08,5
NaT-09,7
NaT-10,4
NaT-11,7
NaT-12,4
NaT-13,7
NaT-14,4
NaT-15,2
NaT-16,5
NaT-17,0
NaT-18,5
NaT-19,4
NaT-20,4
NaT-21,3
NaT-22,2
NaT-23,0
NaT-24,6
NaT-25,5
NaT-26,6
NaT-27,2
NaT-28,8
NaT-29,10
NaT-30,9
NaT-31,5
NaT-01,211
NaT-02,114
NaT-03,152
NaT-04,130
NaT-05,121
NaT-06,160
NaT-07,157
NaT-08,192
NaT-09,131
NaT-10,77
NaT-11,126
NaT-12,95
NaT-13,100
NaT-14,108
NaT-15,112
NaT-16,69
NaT-17,97
NaT-18,136
NaT-19,91
NaT-20,103
NaT-21,82
NaT-22,104
NaT-23,92
NaT-24,100
NaT-25,121
NaT-26,113
NaT-27,94
NaT-28,89
NaT-29,105
NaT-30,106
NaT-31,123
NaT-01,15
NaT-02,11
NaT-03,14
NaT-04,14
NaT-05,14
NaT-06,17
NaT-07,15
NaT-08,17
NaT-09,17
NaT-10,14
NaT-11,17
NaT-12,16
NaT-13,13
NaT-14,12
NaT-15,11
NaT-16,3
NaT-17,11
NaT-18,16
NaT-19,4
NaT-20,12
NaT-21,11
NaT-22,12
NaT-23,5
NaT-24,9
NaT-25,20
NaT-26,17
NaT-27,7
NaT-28,16
NaT-29,10
NaT-30,6
NaT-31,11
NaT-01,8
NaT-02,13
NaT-03,11
NaT-04,8
NaT-05,19
NaT-06,16
NaT-07,7
NaT-08,2
NaT-09,5
NaT-10,7
NaT-11,13
NaT-12,8
NaT-13,7
NaT-14,8
NaT-15,0
NaT-16,10
NaT-17,15
NaT-18,3
NaT-19,4
NaT-20,5
NaT-21,3
NaT-22,2
NaT-23,8
NaT-24,4
NaT-25,5
NaT-26,4
NaT-27,2
NaT-28,2
NaT-29,6
NaT-30,10
NaT-31,4
NaT-01,0
NaT-02,1
NaT-03,1
NaT-04,4
NaT-05,4
NaT-06,0
NaT-07,5
NaT-08,1
NaT-09,2
NaT-10,2
NaT-11,3
NaT-12,0
NaT-13,0
NaT-14,0
NaT-15,1
NaT-16,1
NaT-17,2
NaT-18,1
NaT-19,0
NaT-20,2
NaT-21,2
NaT-22,1
NaT-23,2
NaT-24,0
NaT-25,0
NaT-26,0
NaT-27,0
NaT-28,3
NaT-29,2
NaT-30,3
NaT-31,2
NaT-01,2
NaT-02,2
NaT-03,3
NaT-04,2
NaT-05,5
NaT-06,2
NaT-07,2
NaT-08,0
NaT-09,2
NaT-10,2
NaT-11,1
NaT-12,1
NaT-13,1
NaT-14,1
NaT-15,6
NaT-16,2
NaT-17,0
NaT-18,2
NaT-19,2
NaT-20,0
NaT-21,0
NaT-22,0
NaT-23,0
NaT-24,1
NaT-25,0
NaT-26,1
NaT-27,0
NaT-28,0
NaT-29,1
NaT-30,0
NaT-31,0
NaT-01,5
NaT-02,0
NaT-03,4
NaT-04,2
NaT-05,2
NaT-06,3
NaT-07,2
NaT-08,0
NaT-09,4
NaT-10,3
NaT-11,2
NaT-12,1
NaT-13,2
NaT-14,1
NaT-15,1
NaT-16,0
NaT-17,0
NaT-18,1
NaT-19,0
NaT-20,0
NaT-21,0
NaT-22,0
NaT-23,0
NaT-24,1
NaT-25,1
NaT-26,1
NaT-27,2
NaT-28,2
NaT-29,1
NaT-30,3
NaT-31,0
NaT-01,44
NaT-02,60
NaT-03,58
NaT-04,59
NaT-05,58
NaT-06,58
NaT-07,40
NaT-08,48
NaT-09,63
NaT-10,38
NaT-11,44
NaT-12,34
NaT-13,34
NaT-14,33
NaT-15,25
NaT-16,37
NaT-17,41
NaT-18,46
NaT-19,38
NaT-20,27
NaT-21,20
NaT-22,34
NaT-23,38
NaT-24,29
NaT-25,43
NaT-26,37
NaT-27,31
NaT-28,23
NaT-29,30
NaT-30,44
NaT-31,33
NaT-01,5
NaT-02,1
NaT-03,1
NaT-04,5
NaT-05,7
NaT-06,1
NaT-07,6
NaT-08,5
NaT-09,1
NaT-10,1
NaT-11,1
NaT-12,1
NaT-13,3
NaT-14,0
NaT-15,2
NaT-16,1
NaT-17,2
NaT-18,1
NaT-19,0
NaT-20,0
NaT-21,1
NaT-22,0
NaT-23,0
NaT-24,0
NaT-25,0
NaT-26,3
NaT-27,0
NaT-28,0
NaT-29,1
NaT-30,0
NaT-31,0
NaT-01,8
NaT-02,4
NaT-03,3
NaT-04,12
NaT-05,4
NaT-06,6
NaT-07,2
NaT-08,2
NaT-09,2
NaT-10,3
NaT-11,2
NaT-12,5
NaT-13,6
NaT-14,3
NaT-15,2
NaT-16,1
NaT-17,1
NaT-18,1
NaT-19,1
NaT-20,1
NaT-21,1
NaT-22,1
NaT-23,2
NaT-24,0
NaT-25,3
NaT-26,0
NaT-27,2
NaT-28,2
NaT-29,3
NaT-30,1
NaT-31,1
NaT-01,0
NaT-02,0
NaT-03,0
NaT-04,0
NaT-05,0
NaT-06,0
NaT-07,0
NaT-08,0
NaT-09,0
NaT-10,0
NaT-11,0
NaT-12,0
NaT-13,0
NaT-14,0
NaT-15,1
NaT-16,0
NaT-17,1
NaT-18,0
NaT-19,0
NaT-20,0
NaT-21,0
NaT-22,0
NaT-23,0
NaT-24,0
NaT-25,0
NaT-26,0
NaT-27,0
NaT-28,0
NaT-29,1
NaT-30,0
NaT-31,0
NaT-01,4
NaT-02,4
NaT-03,11
NaT-04,10
NaT-05,14
NaT-06,5
NaT-07,15
NaT-08,7
NaT-09,8
NaT-10,5
NaT-11,11
NaT-12,7
NaT-13,9
NaT-14,4
NaT-15,9
NaT-16,6
NaT-17,5
NaT-18,5
NaT-19,4
NaT-20,5
NaT-21,5
NaT-22,4
NaT-23,6
NaT-24,4
NaT-25,6
NaT-26,8
NaT-27,2
NaT-28,9
NaT-29,5
NaT-30,8
NaT-31,8
NaT-01,0
NaT-02,0
NaT-03,0
NaT-04,0
NaT-05,0
NaT-06,0
NaT-07,0
NaT-08,0
NaT-09,0
NaT-10,0
NaT-11,0
NaT-12,0
NaT-13,0
NaT-14,0
NaT-15,1
NaT-16,0
NaT-17,0
NaT-18,0
NaT-19,0
NaT-20,0
NaT-21,0
NaT-22,2
NaT-23,0
NaT-24,0
NaT-25,0
NaT-26,0
NaT-27,0
NaT-28,0
NaT-29,0
NaT-30,0
NaT-31,0
NaT-01,0
NaT-02,0
NaT-03,0
NaT-04,0
NaT-05,2
NaT-06,0
NaT-07,0
NaT-08,0
NaT-09,0
NaT-10,0
NaT-11,1
NaT-12,1
NaT-13,0
NaT-14,1
NaT-15,1
NaT-16,0
NaT-17,1
NaT-18,5
NaT-19,2
NaT-20,0
NaT-21,1
NaT-22,0
NaT-23,2
NaT-24,0
NaT-25,2
NaT-26,3
NaT-27,0
NaT-28,1
NaT-29,0
NaT-30,3
NaT-31,0
NaT-01,3
NaT-02,7
NaT-03,8
NaT-04,4
NaT-05,8
NaT-06,3
NaT-07,3
NaT-08,2
NaT-09,6
NaT-10,5
NaT-11,7
NaT-12,6
NaT-13,2
NaT-14,6
NaT-15,5
NaT-16,3
NaT-17,8
NaT-18,4
NaT-19,1
NaT-20,1
NaT-21,2
NaT-22,1
NaT-23,3
NaT-24,5
NaT-25,4
NaT-26,6
NaT-27,3
NaT-28,3
NaT-29,4
NaT-30,10
NaT-31,6
NaT-01,13
NaT-02,16
NaT-03,24
NaT-04,30
NaT-05,26
NaT-06,12
NaT-07,16
NaT-08,20
NaT-09,17
NaT-10,15
NaT-11,22
NaT-12,15
NaT-13,14
NaT-14,13
NaT-15,7
NaT-16,15
NaT-17,18
NaT-18,17
NaT-19,12
NaT-20,6
NaT-21,10
NaT-22,3
NaT-23,10
NaT-24,12
NaT-25,14
NaT-26,7
NaT-27,7
NaT-28,11
NaT-29,4
NaT-30,5
NaT-31,6
NaT-01,8
NaT-02,13
NaT-03,14
NaT-04,11
NaT-05,13
NaT-06,16
NaT-07,9
NaT-08,9
NaT-09,9
NaT-10,12
NaT-11,16
NaT-12,12
NaT-13,11
NaT-14,13
NaT-15,14
NaT-16,11
NaT-17,13
NaT-18,11
NaT-19,13
NaT-20,8
NaT-21,4
NaT-22,2
NaT-23,13
NaT-24,7
NaT-25,12
NaT-26,11
NaT-27,4
NaT-28,4
NaT-29,7
NaT-30,5
NaT-31,8
NaT-01,38
NaT-02,16
NaT-03,28
NaT-04,21
NaT-05,16
NaT-06,37
NaT-07,50
NaT-08,28
NaT-09,22
NaT-10,13
NaT-11,18
NaT-12,8
NaT-13,22
NaT-14,18
NaT-15,10
NaT-16,12
NaT-17,14
NaT-18,10
NaT-19,14
NaT-20,5
NaT-21,7
NaT-22,10
NaT-23,11
NaT-24,10
NaT-25,4
NaT-26,13
NaT-27,6
NaT-28,19
NaT-29,10
NaT-30,11
NaT-31,11
NaT-01,0
NaT-02,0
NaT-03,0
NaT-04,0
NaT-05,0
NaT-06,2
NaT-07,1
NaT-08,0
NaT-09,1
NaT-10,0
NaT-11,0
NaT-12,0
NaT-13,0
NaT-14,0
NaT-15,0
NaT-16,0
NaT-17,0
NaT-18,0
NaT-19,0
NaT-20,0
NaT-21,0
NaT-22,0
NaT-23,1
NaT-24,0
NaT-25,0
NaT-26,0
NaT-27,0
NaT-28,0
NaT-29,1
NaT-30,0
NaT-31,1
NaT-01,75
NaT-02,52
NaT-03,56
NaT-04,85
NaT-05,67
NaT-06,76
NaT-07,72
NaT-08,112
NaT-09,72
NaT-10,57
NaT-11,69
NaT-12,45
NaT-13,52
NaT-14,42
NaT-15,47
NaT-16,37
NaT-17,46
NaT-18,44
NaT-19,40
NaT-20,32
NaT-21,28
NaT-22,43
NaT-23,41
NaT-24,33
NaT-25,33
NaT-26,40
NaT-27,32
NaT-28,34
NaT-29,30
NaT-30,23
NaT-31,29
NaT-01,56
NaT-02,22
NaT-03,34
NaT-04,23
NaT-05,35
NaT-06,22
NaT-07,42
NaT-08,40
NaT-09,24
NaT-10,11
NaT-11,28
NaT-12,10
NaT-13,4
NaT-14,7
NaT-15,2
NaT-16,6
NaT-17,7
NaT-18,5
NaT-19,4
NaT-20,0
NaT-21,1
NaT-22,4
NaT-23,7
NaT-24,6
NaT-25,5
NaT-26,0
NaT-27,1
NaT-28,2
NaT-29,1
NaT-30,2
NaT-31,5
NaT-01,2
NaT-02,23
NaT-03,31
NaT-04,24
NaT-05,29
NaT-06,23
NaT-07,8
NaT-08,7
NaT-09,14
NaT-10,18
NaT-11,16
NaT-12,11
NaT-13,15
NaT-14,7
NaT-15,2
NaT-16,6
NaT-17,11
NaT-18,4
NaT-19,3
NaT-20,2
NaT-21,0
NaT-22,1
NaT-23,5
NaT-24,13
NaT-25,6
NaT-26,2
NaT-27,2
NaT-28,2
NaT-29,0
NaT-30,8
NaT-31,1
NaT-01,21
NaT-02,32
NaT-03,9
NaT-04,9
NaT-05,7
NaT-06,7
NaT-07,7
NaT-08,3
NaT-09,9
NaT-10,5
NaT-11,7
NaT-12,7
NaT-13,7
NaT-14,6
NaT-15,0
NaT-16,6
NaT-17,3
NaT-18,5
NaT-19,4
NaT-20,1
NaT-21,3
NaT-22,2
NaT-23,3
